Land_ID,District,Taluk,Village,Survey_No,Extent_Hectares,Area_Sqft,Soil_pH,No_of_Owners,Ownership_Type,Land_Type,Soil_Type,Flood_Risk,Water_Availability,Document_Issue,Owner_Objection,Court_Case,Compensation_Status,FMB,A_Register,Document_Verified,Objection,Acquisition_Days,Delay_Status,Delay_Risk_Band,latitude,longitude,Source_Reference
ACQ_SYN_014888,Tiruvallur,Tiruvallur,Neelambur 4,76/296,3.1395,337935.01,7.3,14,Joint,Agricultural,Urban Fill,Yes,Yes,Available,Yes,No,Verification pending,Yes,Yes,Yes,Yes,139.0,Delayed,High,13.125977334900744,79.97418414012479,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014889,Tiruchirappalli,Tiruchirappalli,Samayapuram 14,352/1377,16.5347,1779778.88,6.0,15,Joint,Barren,Sandy,No,Yes,Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.754300052129253,78.66503072955996,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014890,Tirunelveli,Tirunelveli,Kelambakkam 9,22/93,21.6063,2325678.82,6.6,7,Joint,Coastal,Loamy,Yes,No,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,56.0,No Delay,Low,8.704130584793901,77.81224352823547,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014891,Cuddalore,Cuddalore,Oragadam 15,361/1416,17.1474,1845732.68,7.1,13,Joint,Coastal,Loamy,Yes,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,16.0,No Delay,Low,11.741891336763944,79.64593358827156,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014892,Chengalpattu,Chengalpattu,Ayappan Pattinam 4,320/1255,2.9636,318996.21,8.6,19,Joint,Commercial,Saline,No,No,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,276.0,Delayed,High,12.660623491868964,79.91554793004877,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014893,Coimbatore,Coimbatore,Manapakkam 19,370/1453,14.0537,1512725.82,6.7,12,Joint,Barren,Red Soil,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,10.970852237114093,76.98384709285646,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014894,Tiruchirappalli,Tiruchirappalli,Madhavaram 16,313/1233,3.0983,333495.37,8.5,9,Joint,Coastal,Saline,Yes,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,165.0,Delayed,High,10.773371727592592,78.74141622866168,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014895,Krishnagiri,Krishnagiri,Neelambur 20,183/708,16.2367,1747699.63,5.8,17,Joint,Industrial,Sandy,No,Yes,Available,No,No,To be paid,Yes,Yes,Yes,No,40.0,No Delay,Low,12.545429794006507,78.23173651089226,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014896,Krishnagiri,Krishnagiri,Manapakkam 1,183/709,9.9625,1072359.77,7.7,17,Joint,Forest,Alluvial,Yes,Yes,Available,No,No,To be paid,Yes,Yes,Yes,No,40.0,No Delay,Low,12.515029298518249,78.21690739837692,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014897,Vellore,Vellore,Kallikudi 12,290/1145,23.7869,2560400.36,6.9,6,Joint,Agricultural,Red Soil,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,12.893087334248971,79.14550842010483,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014898,Kancheepuram,Kancheepuram,Karanai 5,230/908,14.7927,1592276.62,8.3,13,Joint,Coastal,Saline,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,130.0,Delayed,High,12.793203941638897,79.75138189617044,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014899,Tiruchirappalli,Tiruchirappalli,Thogamalai 2,167/654,22.7638,2450273.19,7.6,18,Joint,Coastal,Black Cotton,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,80.0,Delayed,Medium,10.732927426949043,78.65710204785302,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014900,Thanjavur,Thanjavur,Sriperumbudur 10,240/939,17.2757,1859537.33,8.6,18,Joint,Barren,Saline,Yes,Yes,Available,Yes,No,Verification pending,Yes,Yes,Yes,Yes,42.0,No Delay,Low,10.77381450662483,79.13429766469037,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014901,Erode,Erode,Pammalur 1,262/1030,15.1349,1629102.37,6.7,14,Joint,Residential,Loamy,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,209.0,Delayed,High,11.370978017729673,77.68862231742031,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014902,Thanjavur,Thanjavur,Ayappan Pattinam 1,120/461,23.3089,2508947.25,6.9,20,Joint,Commercial,Urban Fill,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,127.0,Delayed,High,10.82566350333994,79.20448836071392,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014903,Tiruchirappalli,Tiruchirappalli,Madhavaram 4,311/1225,14.725,1584984.33,7.6,8,Joint,Agricultural,Alluvial,No,Yes,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,60.0,No Delay,Low,10.80795952322802,78.6899488014292,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014904,Krishnagiri,Krishnagiri,Madhavaram 1,154/603,10.7198,1153871.73,7.2,5,Joint,Agricultural,Urban Fill,No,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,162.0,Delayed,High,12.470822339519968,78.26995167469217,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014905,Tiruvallur,Tiruvallur,Kallikudi 1,133/514,7.1328,767764.71,6.6,18,Joint,Commercial,Red Soil,No,No,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,0.0,No Delay,Low,13.14695494859362,79.90244579029103,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014906,Vellore,Vellore,Madhavaram 18,204/803,6.667,717629.87,7.1,9,Joint,Commercial,Urban Fill,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,81.0,Delayed,Medium,12.881821157088453,79.06516400832686,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014907,Thoothukudi,Thoothukudi,Perungalathur 14,51/199,10.9811,1181995.6,7.6,14,Joint,Forest,Urban Fill,No,No,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,153.0,Delayed,High,8.773198737873244,78.01407066007421,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014908,Karur,Karur,Padur 13,293/1158,5.6655,609833.04,5.9,11,Joint,Agricultural,Sandy,No,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,237.0,Delayed,High,10.969561994024216,78.07656544377413,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014909,Cuddalore,Cuddalore,Perungalathur 8,359/1408,11.1248,1197460.06,8.4,20,Joint,Coastal,Saline,Yes,Yes,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,11.700960177668671,79.64265175180218,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014910,Thoothukudi,Thoothukudi,Sholinganallur 20,463/1835,10.8213,1164795.03,7.0,15,Joint,Barren,Red Soil,No,No,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,8.717542764229334,78.01951091260217,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014911,Erode,Erode,Karanai 18,140/545,20.7205,2230336.27,8.0,15,Joint,Barren,Black Cotton,No,No,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,393.0,Delayed,High,11.362658395654844,77.78403691664774,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014912,Erode,Erode,Siruseri 7,263/1034,13.3859,1440848.11,6.0,12,Joint,Coastal,Sandy,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,189.0,Delayed,High,11.392251101148563,77.76586472235664,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014913,Karur,Karur,Neelambur 15,247/967,3.9588,426126.52,6.4,11,Joint,Residential,Sandy,No,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,489.0,Delayed,High,10.94287423151582,78.02117142783747,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014914,Cuddalore,Cuddalore,Manapakkam 1,359/1404,17.4748,1880966.8,7.1,20,Joint,Coastal,Red Soil,Yes,No,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,11.745934555746258,79.64051668334726,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014915,Thoothukudi,Thoothukudi,Pammalur 2,305/1200,20.475,2203907.26,8.0,9,Joint,Commercial,Black Cotton,No,Yes,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,499.0,Delayed,High,8.816783862681804,78.09531810347579,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014916,Villupuram,Villupuram,Samayapuram 16,392/1549,23.1856,2495675.09,7.7,7,Joint,Agricultural,Black Cotton,No,Yes,Not Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,149.0,Delayed,High,11.984256142093214,79.45343794312934,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014917,Erode,Erode,Neelambur 4,412/1633,10.5234,1132726.62,8.5,7,Joint,Forest,Saline,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,268.0,Delayed,High,11.393034052755176,77.73278427601079,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014918,Thoothukudi,Thoothukudi,Perungalathur 10,56/218,16.1574,1739165.2,8.7,17,Joint,Forest,Saline,No,Yes,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,8.805246161758198,78.0135409858382,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014919,Karur,Karur,Oragadam 11,175/682,22.6254,2435377.14,5.9,18,Joint,Forest,Sandy,No,No,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,257.0,Delayed,High,10.95561853915402,78.09109682757831,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014920,Chengalpattu,Chengalpattu,Ayappan Pattinam 4,320/1254,17.7545,1911076.06,6.8,19,Joint,Commercial,Loamy,Yes,Yes,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,276.0,Delayed,High,12.65999950510726,79.95193819049803,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014921,Erode,Erode,Thogamalai 15,267/1044,18.5033,1991675.04,6.6,19,Joint,Industrial,Sandy,No,Yes,Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,301.0,Delayed,High,11.328285681561082,77.71021972776593,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014922,Thoothukudi,Thoothukudi,Kallikudi 2,235/926,12.3341,1327634.99,6.4,8,Joint,Coastal,Loamy,Yes,No,Not Available,No,No,Verification completed,Yes,Yes,No,No,0.0,No Delay,Low,8.772234019026573,78.0423024177668,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014923,Tirunelveli,Tirunelveli,Karanai 11,86/333,6.0087,646772.55,6.6,17,Joint,Agricultural,Loamy,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,194.0,Delayed,High,8.753767217657815,77.72139396191737,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014924,Krishnagiri,Krishnagiri,Kallikudi 13,279/1099,8.4304,907441.6,7.5,6,Joint,Residential,Urban Fill,No,Yes,Not Available,No,No,To be paid,Yes,Yes,No,No,0.0,No Delay,Low,12.54153008968526,78.14628627765592,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014925,Cuddalore,Cuddalore,Pudur 4,363/1422,10.0904,1086123.89,7.7,11,Joint,Agricultural,Urban Fill,No,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,126.0,Delayed,High,11.684964963965063,79.59821948561434,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014926,Salem,Salem,Madhavaram 5,18/74,10.158,1093396.83,7.2,19,Joint,Commercial,Red Soil,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,151.0,Delayed,High,11.644176429641677,78.20321994106293,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014927,Vellore,Vellore,Karanai 5,289/1136,10.593,1140216.94,6.8,14,Joint,Barren,Urban Fill,No,No,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,60.0,No Delay,Low,12.933754015116715,79.09642909672984,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014928,Cuddalore,Cuddalore,Oragadam 5,440/1740,3.7478,403411.03,8.5,8,Joint,Barren,Saline,Yes,Yes,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,116.0,Delayed,Medium,11.782210688403804,79.58616500375453,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014929,Krishnagiri,Krishnagiri,Kelambakkam 18,280/1101,24.8525,2675102.96,7.4,9,Joint,Coastal,Alluvial,Yes,No,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,12.566961173587172,78.17101994538064,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014930,Thoothukudi,Thoothukudi,Siruseri 4,462/1829,20.609,2218330.6,6.1,15,Joint,Forest,Sandy,No,No,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,172.0,Delayed,High,8.784569602162703,78.03860132371771,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014931,Karur,Karur,Thogamalai 5,174/677,11.5788,1246328.46,6.6,20,Joint,Agricultural,Sandy,No,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,172.0,Delayed,High,10.971446414443516,78.0726870648064,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014932,Tiruchirappalli,Tiruchirappalli,Pammalur 2,2/7,5.6277,605765.26,6.9,12,Joint,Agricultural,Loamy,No,Yes,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.7681127497388,78.66404736996061,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014933,Namakkal,Namakkal,Samayapuram 1,336/1309,23.8963,2572179.94,7.7,6,Joint,Residential,Black Cotton,Yes,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,28.0,No Delay,Low,11.214244798395288,78.13830789323217,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014934,Krishnagiri,Krishnagiri,Sriperumbudur 10,107/409,17.6206,1896662.99,6.5,9,Joint,Coastal,Loamy,Yes,No,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,169.0,Delayed,High,12.560805326731574,78.15249157501599,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014935,Tiruchirappalli,Tiruchirappalli,Pammalur 3,6/19,5.9523,640696.92,7.1,6,Joint,Coastal,Alluvial,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,202.0,Delayed,High,10.758207849835957,78.77512194082317,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014936,Tirunelveli,Tirunelveli,Nandambakkam 11,89/346,14.0143,1508487.8,6.5,19,Joint,Agricultural,Loamy,No,Yes,Not Available,Yes,No,Objection enquiry,Yes,Yes,No,Yes,322.0,Delayed,High,8.66224545235043,77.76854398698289,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014937,Coimbatore,Coimbatore,Oragadam 20,454/1793,9.016,970476.27,6.1,20,Joint,Agricultural,Sandy,No,No,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,494.0,Delayed,High,10.967958642104689,76.9987128730473,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014938,Cuddalore,Cuddalore,Oragadam 8,381/1500,23.2794,2505768.85,7.0,11,Joint,Residential,Red Soil,No,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,32.0,No Delay,Low,11.752849640280091,79.68245892650094,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014939,Erode,Erode,Sriperumbudur 1,137/528,18.4868,1989897.62,6.6,5,Joint,Commercial,Red Soil,Yes,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,196.0,Delayed,High,11.371159279072904,77.74534315312074,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014940,Karur,Karur,Madhavaram 12,291/1148,21.4596,2309892.33,7.9,8,Joint,Barren,Saline,Yes,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,105.0,Delayed,Medium,10.99428152267352,78.00669636260413,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014941,Tiruchirappalli,Tiruchirappalli,Perungalathur 3,167/652,22.041,2372477.87,6.1,18,Joint,Barren,Loamy,No,Yes,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,80.0,Delayed,Medium,10.82148447809602,78.73257832744551,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014942,Tirunelveli,Tirunelveli,Thogamalai 2,88/341,9.3008,1001134.97,7.0,11,Joint,Agricultural,Alluvial,Yes,Yes,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,35.0,No Delay,Low,8.731079302478497,77.72879811794776,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014943,Kancheepuram,Kancheepuram,Oragadam 12,479/1897,16.8985,1818943.54,6.0,17,Joint,Coastal,Sandy,Yes,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,85.0,Delayed,Medium,12.877809584430944,79.74259453359693,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014944,Salem,Salem,Pudur 12,396/1563,19.5696,2106459.21,6.8,19,Joint,Residential,Red Soil,Yes,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,0.0,No Delay,Low,11.657681172482938,78.17216680329918,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014945,Krishnagiri,Krishnagiri,Ayappan Pattinam 12,181/698,23.3303,2511257.02,8.3,11,Joint,Agricultural,Saline,No,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,84.0,Delayed,Medium,12.49219493164054,78.23169719918596,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014946,Karur,Karur,Oragadam 14,175/679,20.6557,2223365.79,5.9,18,Joint,Coastal,Sandy,Yes,Yes,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,257.0,Delayed,High,10.959599765995252,78.10912053609175,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014947,Salem,Salem,Manapakkam 7,396/1566,7.605,818593.93,6.6,19,Joint,Commercial,Red Soil,Yes,Yes,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,0.0,No Delay,Low,11.686415081043895,78.16142607674833,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014948,Ranipet,Ranipet,Kelambakkam 15,225/885,7.6114,819279.73,5.9,13,Joint,Coastal,Sandy,Yes,No,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,280.0,Delayed,High,12.885499011555895,79.34799059124221,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014949,Madurai,Madurai,Siruseri 6,186/724,18.8161,2025343.4,6.7,5,Joint,Commercial,Red Soil,No,Yes,Available,No,No,Verification completed,Yes,Yes,Yes,No,27.0,No Delay,Low,9.934358148906618,78.1129878043593,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014950,Chennai,Chennai,Manapakkam 10,191/744,7.9448,855172.92,6.4,18,Joint,Barren,Loamy,No,No,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,154.0,Delayed,High,13.068207692474868,80.26142999958248,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014951,Erode,Erode,Kelambakkam 1,220/858,23.6962,2550639.59,7.5,5,Joint,Residential,Alluvial,No,No,Not Available,No,No,Verification completed,Yes,Yes,No,No,56.0,No Delay,Low,11.31247284859742,77.71326772052741,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014952,Madurai,Madurai,Pammalur 1,255/1001,3.9731,427666.2,6.6,10,Joint,Residential,Red Soil,No,Yes,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,223.0,Delayed,High,9.926797319268651,78.10421280893145,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014953,Salem,Salem,Manapakkam 17,18/77,14.8228,1595517.05,8.5,19,Joint,Forest,Saline,No,No,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,151.0,Delayed,High,11.671000515424584,78.07936082809663,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014954,Thoothukudi,Thoothukudi,Karanai 9,235/922,9.1419,984021.65,7.8,8,Joint,Industrial,Black Cotton,No,No,Not Available,No,No,Verification completed,Yes,Yes,No,No,0.0,No Delay,Low,8.802674640803495,78.0316566493433,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014955,Coimbatore,Coimbatore,Thogamalai 8,216/845,6.4309,692213.84,8.8,9,Joint,Industrial,Saline,No,Yes,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,0.0,No Delay,Low,10.98425198463772,76.94830586203528,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014956,Erode,Erode,Samayapuram 15,136/527,17.7679,1912520.01,7.9,20,Joint,Industrial,Black Cotton,No,No,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,270.0,Delayed,High,11.329725017176516,77.73345401518286,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014957,Karur,Karur,Sriperumbudur 9,175/683,7.5648,814265.62,7.1,18,Joint,Forest,Red Soil,No,No,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,257.0,Delayed,High,10.995068627886557,78.0581827393548,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014958,Vellore,Vellore,Padur 12,207/815,21.0051,2260972.68,6.9,15,Joint,Coastal,Urban Fill,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,12.90126666902375,79.08483767267296,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014959,Krishnagiri,Krishnagiri,Thogamalai 5,182/703,20.8557,2244888.62,6.5,16,Joint,Residential,Loamy,Yes,Yes,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,432.0,Delayed,High,12.550862274397517,78.24038099706729,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014960,Cuddalore,Cuddalore,Sriperumbudur 9,441/1744,2.9576,318348.41,7.8,9,Joint,Agricultural,Black Cotton,No,No,Available,Yes,No,Objection enquiry,Yes,Yes,Yes,Yes,381.0,Delayed,High,11.72249539862662,79.63223042536164,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014961,Erode,Erode,Manapakkam 13,259/1015,10.8616,1169131.59,5.9,16,Joint,Residential,Sandy,No,Yes,Not Available,Yes,No,Objection enquiry,No,Yes,No,Yes,0.0,No Delay,Low,11.37003971738798,77.8125656513571,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014962,Karur,Karur,Madhavaram 11,247/966,17.569,1891114.8,6.5,11,Joint,Industrial,Loamy,No,No,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,489.0,Delayed,High,10.94408825308268,78.04551167818559,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014963,Coimbatore,Coimbatore,Manapakkam 12,130/505,13.2751,1428914.63,6.9,20,Joint,Coastal,Loamy,Yes,Yes,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,0.0,No Delay,Low,10.965669705537906,76.97135095509489,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014964,Vellore,Vellore,Nandambakkam 4,445/1759,4.0353,434354.46,6.0,5,Joint,Forest,Sandy,Yes,Yes,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,0.0,No Delay,Low,12.882708764435138,79.12854931722573,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014965,Karur,Karur,Oragadam 6,11/45,16.7924,1807523.25,8.6,5,Joint,Coastal,Saline,Yes,Yes,Not Available,No,No,To be paid,No,Yes,No,No,0.0,No Delay,Low,10.970527643676268,78.13602832871656,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014966,Dharmapuri,Dharmapuri,Manapakkam 5,270/1056,5.2879,569182.04,7.6,8,Joint,Forest,Black Cotton,Yes,Yes,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,223.0,Delayed,High,12.091099653083178,78.16403061424015,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014967,Tirunelveli,Tirunelveli,Padur 1,84/324,3.8326,412535.18,6.9,17,Joint,Commercial,Alluvial,Yes,Yes,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,0.0,No Delay,Low,8.762927525712144,77.7597637681989,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014968,Coimbatore,Coimbatore,Pammalur 19,376/1476,18.0602,1943986.15,6.3,20,Joint,Forest,Loamy,No,No,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,408.0,Delayed,High,10.988879735329254,76.9551797372123,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014969,Madurai,Madurai,Ayappan Pattinam 1,186/726,7.1027,764528.08,8.5,5,Joint,Commercial,Saline,No,Yes,Available,No,No,Verification completed,Yes,Yes,Yes,No,27.0,No Delay,Low,9.881440032980429,78.11904169647907,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014970,Madurai,Madurai,Samayapuram 1,145/564,17.4576,1879121.42,8.5,10,Joint,Commercial,Saline,No,No,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,209.0,Delayed,High,9.96213310185333,78.08005041882083,AcquiSight 20K Synthetic Augmented Dataset
ACQ_SYN_014971,Karur,Karur,Oragadam 17,26/112,24.0358,2587195.95,6.4,14,Joint,Coastal,Loamy,Yes,Yes,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,38.0,No Delay,Low,10.979571775441135,78.07498359566566,AcquiSight 20K Synthetic Augmented Dataset
