parcel_id,la_case_id,village_name,tehsil,district,state,area_ha,land_use_type,soil_class,irrigation_status,market_value_per_ha_inr,compensation_rate_per_ha_inr,latitude,longitude
1663,419,Perungalathur 17,Thanjavur,Thanjavur,Tamil Nadu,11.83,Residential,Loamy,Partly Irrigated,43196700,57229683,10.76,79.10641
1664,419,Karanai 20,Thanjavur,Thanjavur,Tamil Nadu,16.44,Coastal,Black Cotton,Partly Irrigated,38034007,50089022,10.74042,79.15168
1665,420,Perungalathur 17,Thanjavur,Thanjavur,Tamil Nadu,19.22,Coastal,Saline,Non-Irrigated,8079890,8611422,10.76165,79.10797
1666,420,Kelambakkam 11,Thanjavur,Thanjavur,Tamil Nadu,4.51,Barren,Loamy,Irrigated,11237796,13127568,10.81248,79.11398
1667,420,Padur 6,Thanjavur,Thanjavur,Tamil Nadu,21.76,Industrial,Alluvial,Partly Irrigated,12745712,15461908,10.75639,79.10436
1668,420,Neelambur 5,Thanjavur,Thanjavur,Tamil Nadu,14.26,Forest,Sandy,Non-Irrigated,8435296,9493209,10.83015,79.12616
1669,421,Sholinganallur 6,Thanjavur,Thanjavur,Tamil Nadu,11.71,Industrial,Black Cotton,Irrigated,14437952,16572042,10.8073,79.08071
1670,421,Madhavaram 3,Thanjavur,Thanjavur,Tamil Nadu,3.96,Coastal,Alluvial,Partly Irrigated,9776689,11119381,10.83843,79.12244
1671,422,Neelambur 11,Thanjavur,Thanjavur,Tamil Nadu,16.41,Residential,Black Cotton,Non-Irrigated,49508239,58462769,10.77484,79.08983
1672,422,Madhavaram 12,Thanjavur,Thanjavur,Tamil Nadu,15.42,Agricultural,Saline,Partly Irrigated,81978429,106363635,10.75384,79.18258
1673,423,Samayapuram 16,Namakkal,Namakkal,Tamil Nadu,21.11,Barren,Black Cotton,Irrigated,56056817,67085476,11.21588,78.18477
1674,423,Manapakkam 16,Namakkal,Namakkal,Tamil Nadu,14.84,Barren,Urban Fill,Irrigated,30843485,35753757,11.23561,78.16589
1675,423,Padur 13,Namakkal,Namakkal,Tamil Nadu,4.53,Residential,Alluvial,Irrigated,41095702,54350930,11.25486,78.1397
1676,423,Padur 20,Namakkal,Namakkal,Tamil Nadu,12.55,Coastal,Black Cotton,Non-Irrigated,47787589,51429374,11.19082,78.15853
1677,423,Perungalathur 11,Namakkal,Namakkal,Tamil Nadu,18.2,Commercial,Red Soil,Partly Irrigated,53811592,67987469,11.19966,78.16448
1678,423,Oragadam 3,Namakkal,Namakkal,Tamil Nadu,15.39,Forest,Black Cotton,Partly Irrigated,36681132,42568549,11.20133,78.20093
1679,424,Pudur 13,Namakkal,Namakkal,Tamil Nadu,3.53,Residential,Black Cotton,Non-Irrigated,76847138,100927427,11.19984,78.16976
1680,424,Ayappan Pattinam 1,Namakkal,Namakkal,Tamil Nadu,20.67,Agricultural,Alluvial,Non-Irrigated,55539512,63749427,11.18397,78.16532
1681,424,Madhavaram 14,Namakkal,Namakkal,Tamil Nadu,6.75,Forest,Sandy,Irrigated,50195543,52888522,11.16328,78.18109
1682,424,Sriperumbudur 3,Namakkal,Namakkal,Tamil Nadu,5.84,Residential,Sandy,Non-Irrigated,43715381,58897294,11.24874,78.15648
1683,425,Samayapuram 9,Namakkal,Namakkal,Tamil Nadu,24.52,Coastal,Urban Fill,Irrigated,49062199,64130696,11.24657,78.22031
1684,425,Siruseri 19,Namakkal,Namakkal,Tamil Nadu,13.3,Commercial,Red Soil,Irrigated,72374785,94520611,11.26526,78.13285
1685,425,Thogamalai 4,Namakkal,Namakkal,Tamil Nadu,17.14,Agricultural,Sandy,Partly Irrigated,47364666,58132765,11.18057,78.22277
1686,425,Padur 9,Namakkal,Namakkal,Tamil Nadu,7.72,Residential,Urban Fill,Partly Irrigated,39518968,42029820,11.16789,78.15644
1687,426,Ayappan Pattinam 4,Namakkal,Namakkal,Tamil Nadu,23.83,Residential,Alluvial,Non-Irrigated,67938514,76164516,11.19299,78.1691
1688,426,Kallikudi 15,Namakkal,Namakkal,Tamil Nadu,24.81,Industrial,Black Cotton,Non-Irrigated,56456748,71389926,11.2595,78.14868
1689,426,Ayappan Pattinam 20,Namakkal,Namakkal,Tamil Nadu,24.52,Barren,Red Soil,Non-Irrigated,43474712,51863628,11.24644,78.16783
1690,426,Pudur 5,Namakkal,Namakkal,Tamil Nadu,18.24,Agricultural,Sandy,Irrigated,49189463,57106843,11.20395,78.20056
1691,426,Sriperumbudur 13,Namakkal,Namakkal,Tamil Nadu,18.67,Industrial,Red Soil,Non-Irrigated,57100044,60780632,11.24213,78.14499
1692,427,Perungalathur 5,Namakkal,Namakkal,Tamil Nadu,11.26,Commercial,Alluvial,Non-Irrigated,17261782,19348371,11.21837,78.16478
1693,427,Neelambur 5,Namakkal,Namakkal,Tamil Nadu,24.84,Forest,Red Soil,Non-Irrigated,20729037,27544748,11.23776,78.1967
1694,427,Sriperumbudur 6,Namakkal,Namakkal,Tamil Nadu,5.76,Agricultural,Alluvial,Non-Irrigated,10124711,10706363,11.24835,78.20633
1695,427,Samayapuram 9,Namakkal,Namakkal,Tamil Nadu,11.65,Barren,Urban Fill,Irrigated,14821339,19124427,11.24712,78.21498
1696,428,Karanai 16,Namakkal,Namakkal,Tamil Nadu,6.88,Industrial,Red Soil,Irrigated,9778973,12271741,11.25509,78.16264
1697,428,Sholinganallur 10,Namakkal,Namakkal,Tamil Nadu,8.27,Industrial,Black Cotton,Non-Irrigated,15012697,18252128,11.16272,78.16104
1698,428,Samayapuram 18,Namakkal,Namakkal,Tamil Nadu,9.34,Barren,Saline,Non-Irrigated,10521114,12209961,11.18562,78.21864
1699,428,Sholinganallur 4,Namakkal,Namakkal,Tamil Nadu,24.23,Agricultural,Loamy,Partly Irrigated,18859756,24424795,11.24445,78.21388
1700,428,Madhavaram 11,Namakkal,Namakkal,Tamil Nadu,19.89,Coastal,Loamy,Non-Irrigated,16069117,19306563,11.23104,78.14833
1701,429,Pammalur 10,Salem,Salem,Tamil Nadu,15.77,Industrial,Urban Fill,Non-Irrigated,58168207,72664523,11.69038,78.10406
1702,429,Pudur 6,Salem,Salem,Tamil Nadu,17.61,Commercial,Black Cotton,Partly Irrigated,43815760,50115785,11.71204,78.1113
1703,429,Kallikudi 19,Salem,Salem,Tamil Nadu,11.98,Industrial,Urban Fill,Irrigated,40982131,51718885,11.69865,78.19349
1704,429,Samayapuram 20,Salem,Salem,Tamil Nadu,9.57,Industrial,Sandy,Non-Irrigated,45559961,52216230,11.64569,78.14136
1705,430,Padur 2,Salem,Salem,Tamil Nadu,11.1,Industrial,Alluvial,Non-Irrigated,11402888,13725352,11.61611,78.132
1706,430,Ayappan Pattinam 1,Salem,Salem,Tamil Nadu,6.81,Barren,Saline,Partly Irrigated,12381014,15744220,11.6734,78.09262
1707,430,Padur 13,Salem,Salem,Tamil Nadu,14.33,Agricultural,Black Cotton,Partly Irrigated,7861281,10375001,11.64094,78.14989
1708,431,Kallikudi 17,Salem,Salem,Tamil Nadu,12.71,Forest,Sandy,Irrigated,16976430,20648879,11.62779,78.13238
1709,431,Nandambakkam 14,Salem,Salem,Tamil Nadu,23.62,Forest,Loamy,Partly Irrigated,18420385,20198704,11.6456,78.10859
1710,431,Karanai 6,Salem,Salem,Tamil Nadu,8.61,Agricultural,Saline,Partly Irrigated,14447668,15739301,11.65617,78.11694
1711,431,Padur 17,Salem,Salem,Tamil Nadu,9.5,Residential,Red Soil,Irrigated,10100756,11628466,11.67952,78.18493
1712,431,Samayapuram 20,Salem,Salem,Tamil Nadu,16.56,Coastal,Black Cotton,Irrigated,12967564,17156206,11.63481,78.14301
1713,431,Karanai 2,Salem,Salem,Tamil Nadu,8.99,Agricultural,Loamy,Non-Irrigated,5909974,6939937,11.67536,78.10616
1714,432,Siruseri 6,Salem,Salem,Tamil Nadu,24.44,Forest,Alluvial,Non-Irrigated,18203254,21891699,11.61022,78.19918
1715,432,Pudur 12,Salem,Salem,Tamil Nadu,3.38,Industrial,Urban Fill,Non-Irrigated,13475771,17786176,11.66184,78.16256
1716,432,Neelambur 19,Salem,Salem,Tamil Nadu,17.85,Agricultural,Sandy,Partly Irrigated,20841966,26038410,11.63908,78.1576
1717,432,Sholinganallur 17,Salem,Salem,Tamil Nadu,24.75,Residential,Black Cotton,Partly Irrigated,9302081,12350805,11.68536,78.16629
1718,433,Perungalathur 17,Salem,Salem,Tamil Nadu,4.14,Forest,Red Soil,Irrigated,14590376,15918738,11.65192,78.14877
1719,433,Sholinganallur 5,Salem,Salem,Tamil Nadu,11.77,Barren,Urban Fill,Non-Irrigated,11388989,12276564,11.63283,78.17682
1720,433,Nandambakkam 10,Salem,Salem,Tamil Nadu,16.52,Barren,Saline,Non-Irrigated,11229831,14119032,11.6932,78.12054
1721,434,Manapakkam 12,Salem,Salem,Tamil Nadu,3.75,Agricultural,Loamy,Irrigated,57242793,73808189,11.70808,78.13334
1722,434,Pudur 9,Salem,Salem,Tamil Nadu,9.74,Coastal,Saline,Irrigated,50727028,54949741,11.70123,78.18043
1723,434,Kelambakkam 5,Salem,Salem,Tamil Nadu,3.71,Coastal,Loamy,Irrigated,35801478,47168000,11.64182,78.1911
1724,434,Perungalathur 17,Salem,Salem,Tamil Nadu,23.74,Forest,Black Cotton,Partly Irrigated,36286523,42374669,11.64753,78.15894
1725,435,Neelambur 1,Cuddalore,Cuddalore,Tamil Nadu,5.73,Forest,Sandy,Partly Irrigated,8893417,9564986,11.73039,79.64027
1726,435,Karanai 16,Cuddalore,Cuddalore,Tamil Nadu,3.88,Coastal,Black Cotton,Irrigated,8596318,11005275,11.77015,79.64614
1727,436,Sholinganallur 2,Cuddalore,Cuddalore,Tamil Nadu,7.01,Agricultural,Sandy,Partly Irrigated,21347067,27490570,11.74961,79.67387
1728,436,Sholinganallur 19,Cuddalore,Cuddalore,Tamil Nadu,21.34,Barren,Alluvial,Non-Irrigated,5206869,6618218,11.78119,79.61747
1729,437,Manapakkam 17,Cuddalore,Cuddalore,Tamil Nadu,17.15,Forest,Red Soil,Non-Irrigated,57430033,76683714,11.74926,79.6903
1730,437,Nandambakkam 19,Cuddalore,Cuddalore,Tamil Nadu,23.21,Forest,Red Soil,Non-Irrigated,61195359,74904338,11.77822,79.67972
1731,438,Kelambakkam 9,Cuddalore,Cuddalore,Tamil Nadu,11.56,Commercial,Saline,Partly Irrigated,9128441,10196126,11.79608,79.6399
1732,438,Manapakkam 5,Cuddalore,Cuddalore,Tamil Nadu,16.13,Commercial,Sandy,Partly Irrigated,17568030,21308604,11.79288,79.61889
1733,439,Samayapuram 17,Cuddalore,Cuddalore,Tamil Nadu,21.56,Agricultural,Black Cotton,Non-Irrigated,22683149,26716992,11.73191,79.62949
1734,439,Samayapuram 17,Cuddalore,Cuddalore,Tamil Nadu,19.69,Residential,Red Soil,Non-Irrigated,6413633,7245431,11.73236,79.62429
1735,439,Sriperumbudur 7,Cuddalore,Cuddalore,Tamil Nadu,5.64,Residential,Red Soil,Irrigated,17703721,21071360,11.76095,79.65557
1736,439,Kallikudi 7,Cuddalore,Cuddalore,Tamil Nadu,6.46,Agricultural,Alluvial,Non-Irrigated,7717841,9225701,11.73982,79.66344
1737,439,Neelambur 9,Cuddalore,Cuddalore,Tamil Nadu,7.92,Agricultural,Urban Fill,Partly Irrigated,11536516,12664523,11.72875,79.66146
1738,439,Pudur 9,Cuddalore,Cuddalore,Tamil Nadu,17.28,Commercial,Urban Fill,Partly Irrigated,13561778,15235349,11.79854,79.68316
1739,440,Samayapuram 17,Cuddalore,Cuddalore,Tamil Nadu,10.97,Forest,Alluvial,Partly Irrigated,68373307,78243414,11.73069,79.61461
1740,440,Oragadam 5,Cuddalore,Cuddalore,Tamil Nadu,3.56,Barren,Saline,Irrigated,64904072,75891274,11.78238,79.63407
1741,440,Pammalur 11,Cuddalore,Cuddalore,Tamil Nadu,16.89,Agricultural,Saline,Irrigated,48455698,61349279,11.77795,79.68393
1742,441,Oragadam 2,Cuddalore,Cuddalore,Tamil Nadu,10.04,Forest,Red Soil,Partly Irrigated,5927238,6895265,11.79599,79.59363
1743,441,Siruseri 1,Cuddalore,Cuddalore,Tamil Nadu,6.63,Agricultural,Alluvial,Partly Irrigated,11218164,14330169,11.79346,79.65779
1744,441,Sriperumbudur 9,Cuddalore,Cuddalore,Tamil Nadu,3.02,Agricultural,Black Cotton,Non-Irrigated,14178965,14944344,11.7222,79.62436
1745,441,Manapakkam 11,Cuddalore,Cuddalore,Tamil Nadu,15.84,Agricultural,Saline,Non-Irrigated,18790647,21265875,11.79616,79.66783
1746,441,Thogamalai 8,Cuddalore,Cuddalore,Tamil Nadu,11.23,Barren,Urban Fill,Partly Irrigated,14809143,19362008,11.70049,79.68692
1747,441,Nandambakkam 16,Cuddalore,Cuddalore,Tamil Nadu,6.14,Residential,Red Soil,Partly Irrigated,10641773,12658742,11.72867,79.63095
1748,442,Sriperumbudur 4,Cuddalore,Cuddalore,Tamil Nadu,5.51,Forest,Black Cotton,Partly Irrigated,48699979,56404695,11.71955,79.59722
1749,442,Thogamalai 15,Cuddalore,Cuddalore,Tamil Nadu,15.1,Forest,Sandy,Non-Irrigated,62864125,70456796,11.77549,79.64905
1750,442,Neelambur 12,Cuddalore,Cuddalore,Tamil Nadu,7.9,Commercial,Alluvial,Irrigated,60246446,71406887,11.73204,79.70694
1751,442,Kallikudi 9,Cuddalore,Cuddalore,Tamil Nadu,11.09,Coastal,Black Cotton,Non-Irrigated,28815825,38369878,11.71983,79.63117
1752,442,Madhavaram 16,Cuddalore,Cuddalore,Tamil Nadu,13.56,Forest,Urban Fill,Irrigated,53173193,60919995,11.72078,79.63934
1753,443,Karanai 16,Cuddalore,Cuddalore,Tamil Nadu,13.19,Commercial,Red Soil,Irrigated,68454257,86807902,11.78399,79.65284
1754,443,Manapakkam 16,Cuddalore,Cuddalore,Tamil Nadu,18.98,Forest,Urban Fill,Non-Irrigated,40398082,47121577,11.80538,79.67925
1755,444,Thogamalai 6,Cuddalore,Cuddalore,Tamil Nadu,23.52,Residential,Urban Fill,Non-Irrigated,56665215,63418603,11.70723,79.60727
1756,444,Pammalur 16,Cuddalore,Cuddalore,Tamil Nadu,5.48,Barren,Red Soil,Irrigated,43764629,47891368,11.73976,79.61247
1757,444,Neelambur 5,Cuddalore,Cuddalore,Tamil Nadu,7.69,Industrial,Sandy,Partly Irrigated,75270790,86675427,11.74446,79.65852
1758,445,Kallikudi 12,Vellore,Vellore,Tamil Nadu,18.34,Forest,Saline,Non-Irrigated,7092336,9112843,12.9057,79.15272
1759,445,Nandambakkam 4,Vellore,Vellore,Tamil Nadu,4.09,Forest,Sandy,Irrigated,14002483,14737320,12.88159,79.15393
1760,446,Kallikudi 2,Vellore,Vellore,Tamil Nadu,7.86,Forest,Urban Fill,Partly Irrigated,11485681,15476356,12.95833,79.1288
1761,446,Pammalur 1,Vellore,Vellore,Tamil Nadu,15.38,Agricultural,Red Soil,Irrigated,13563347,15871532,12.91685,79.14593
1762,447,Pudur 15,Vellore,Vellore,Tamil Nadu,5.91,Coastal,Sandy,Irrigated,67122587,84466389,12.91929,79.15436
1763,447,Kelambakkam 20,Vellore,Vellore,Tamil Nadu,11.31,Agricultural,Saline,Partly Irrigated,29844992,32047342,12.96787,79.10147
1764,447,Nandambakkam 2,Vellore,Vellore,Tamil Nadu,8.95,Industrial,Black Cotton,Irrigated,41949582,55266399,12.94845,79.1577
1765,447,Neelambur 7,Vellore,Vellore,Tamil Nadu,10.27,Coastal,Saline,Partly Irrigated,31516641,41328678,12.91436,79.17121
1766,447,Kallikudi 10,Vellore,Vellore,Tamil Nadu,21.77,Forest,Urban Fill,Partly Irrigated,58710341,67426248,12.92644,79.13385
1767,447,Sholinganallur 8,Vellore,Vellore,Tamil Nadu,3.08,Agricultural,Loamy,Partly Irrigated,61505870,79135840,12.95465,79.18905
1768,448,Kallikudi 16,Vellore,Vellore,Tamil Nadu,9.9,Residential,Red Soil,Non-Irrigated,20815877,26117438,12.8795,79.17072
1769,448,Perungalathur 7,Vellore,Vellore,Tamil Nadu,23.42,Commercial,Alluvial,Non-Irrigated,14424896,15688987,12.93267,79.13516
1770,449,Neelambur 10,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,15.48,Residential,Urban Fill,Partly Irrigated,46914497,50871220,10.75274,78.75745
1771,449,Ayappan Pattinam 18,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,10.44,Coastal,Black Cotton,Irrigated,75550329,100575782,10.80674,78.72622
1772,449,Kelambakkam 4,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,24.36,Commercial,Sandy,Irrigated,39987836,52942263,10.81953,78.7523
1773,449,Ayappan Pattinam 1,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,12.88,Commercial,Sandy,Partly Irrigated,75274033,82310746,10.74101,78.73234
1774,450,Thogamalai 9,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,11.33,Commercial,Alluvial,Irrigated,15066359,17241619,10.73655,78.65639
1775,450,Padur 2,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,21.55,Residential,Red Soil,Partly Irrigated,14548557,17208724,10.84844,78.72761
1776,451,Oragadam 17,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,5.79,Industrial,Alluvial,Irrigated,51817230,65609085,10.82513,78.73953
1777,451,Pudur 2,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,16.32,Residential,Loamy,Irrigated,74141100,84386956,10.81862,78.74492
1778,451,Kelambakkam 16,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,11.62,Barren,Black Cotton,Irrigated,63391890,85020339,10.7307,78.68692
1779,451,Neelambur 3,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,22.38,Coastal,Black Cotton,Non-Irrigated,43079005,54128828,10.79102,78.66019
1780,451,Oragadam 14,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,23.26,Industrial,Red Soil,Partly Irrigated,52015972,66955245,10.84558,78.6716
1781,451,Kelambakkam 19,Tiruchirappalli,Tiruchirappalli,Tamil Nadu,7.85,Industrial,Alluvial,Partly Irrigated,46748441,61393445,10.78082,78.73051
1782,452,Neelambur 2,Coimbatore,Coimbatore,Tamil Nadu,13.4,Coastal,Sandy,Non-Irrigated,19311280,25939625,10.97581,76.90886
1783,452,Sholinganallur 13,Coimbatore,Coimbatore,Tamil Nadu,9.05,Coastal,Red Soil,Partly Irrigated,13765739,15767440,10.99224,77.00225
1784,452,Kelambakkam 7,Coimbatore,Coimbatore,Tamil Nadu,17.95,Commercial,Alluvial,Partly Irrigated,8928358,10468173,11.06107,76.9933
1785,452,Karanai 4,Coimbatore,Coimbatore,Tamil Nadu,19.19,Barren,Black Cotton,Irrigated,13349754,15837792,10.99629,77.0145
1786,452,Ayappan Pattinam 7,Coimbatore,Coimbatore,Tamil Nadu,17.19,Commercial,Urban Fill,Partly Irrigated,11605263,12469781,11.0671,76.90719
1787,452,Sholinganallur 15,Coimbatore,Coimbatore,Tamil Nadu,22.56,Residential,Saline,Non-Irrigated,8652483,11489796,11.05306,76.92303
1788,453,Sholinganallur 4,Coimbatore,Coimbatore,Tamil Nadu,11.21,Forest,Black Cotton,Irrigated,17482651,21290115,11.00434,76.965
1789,453,Manapakkam 6,Coimbatore,Coimbatore,Tamil Nadu,4.31,Commercial,Sandy,Partly Irrigated,9688789,10620892,11.06376,77.0045
1790,453,Sholinganallur 6,Coimbatore,Coimbatore,Tamil Nadu,6.3,Barren,Saline,Irrigated,15278113,18495075,10.98992,76.93111
1791,453,Siruseri 7,Coimbatore,Coimbatore,Tamil Nadu,6.61,Forest,Sandy,Partly Irrigated,13490871,16636199,11.02758,76.93063
1792,454,Samayapuram 16,Coimbatore,Coimbatore,Tamil Nadu,10.85,Residential,Sandy,Partly Irrigated,55755348,62896102,11.02075,76.92622
1793,454,Oragadam 20,Coimbatore,Coimbatore,Tamil Nadu,8.64,Agricultural,Sandy,Non-Irrigated,43562295,53475273,10.96701,77.00748
1794,454,Perungalathur 10,Coimbatore,Coimbatore,Tamil Nadu,21.0,Forest,Alluvial,Partly Irrigated,55163016,64094050,11.0071,77.01292
1795,454,Karanai 8,Coimbatore,Coimbatore,Tamil Nadu,12.49,Agricultural,Black Cotton,Non-Irrigated,61617880,68912436,10.9915,76.96326
1796,454,Pammalur 17,Coimbatore,Coimbatore,Tamil Nadu,21.49,Industrial,Alluvial,Partly Irrigated,45185989,58277883,11.03752,76.93174
1797,454,Siruseri 5,Coimbatore,Coimbatore,Tamil Nadu,9.35,Forest,Alluvial,Non-Irrigated,51274785,58160570,11.02029,77.00564
1798,455,Siruseri 20,Coimbatore,Coimbatore,Tamil Nadu,7.78,Coastal,Black Cotton,Irrigated,15952218,18709553,11.06646,76.9977
1799,455,Perungalathur 6,Coimbatore,Coimbatore,Tamil Nadu,5.93,Commercial,Saline,Irrigated,20330405,26281116,10.99096,76.92574
1800,455,Pudur 11,Coimbatore,Coimbatore,Tamil Nadu,6.54,Commercial,Alluvial,Partly Irrigated,7782257,9486757,10.99888,76.95207
1801,455,Padur 1,Coimbatore,Coimbatore,Tamil Nadu,11.76,Forest,Red Soil,Non-Irrigated,10574968,11442349,10.98336,76.89958
1802,455,Thogamalai 4,Coimbatore,Coimbatore,Tamil Nadu,8.83,Agricultural,Sandy,Irrigated,12466420,13476268,10.9797,76.98177
1803,455,Sriperumbudur 8,Coimbatore,Coimbatore,Tamil Nadu,16.23,Forest,Black Cotton,Irrigated,15674161,20324283,11.05269,76.9807
1804,456,Neelambur 16,Coimbatore,Coimbatore,Tamil Nadu,13.35,Barren,Black Cotton,Irrigated,62078011,67968426,11.026,76.93231
1805,456,Siruseri 11,Coimbatore,Coimbatore,Tamil Nadu,22.4,Residential,Black Cotton,Non-Irrigated,63117644,75199045,11.00411,76.9059
1806,456,Sholinganallur 8,Coimbatore,Coimbatore,Tamil Nadu,12.63,Forest,Saline,Non-Irrigated,73209527,89875267,11.02453,76.90922
1807,457,Karanai 4,Coimbatore,Coimbatore,Tamil Nadu,23.71,Agricultural,Urban Fill,Partly Irrigated,73080917,85843772,10.9873,77.01426
1808,457,Ayappan Pattinam 19,Coimbatore,Coimbatore,Tamil Nadu,15.25,Barren,Urban Fill,Partly Irrigated,55894815,71744006,10.96533,76.93311
1809,457,Ayappan Pattinam 20,Coimbatore,Coimbatore,Tamil Nadu,23.9,Agricultural,Alluvial,Partly Irrigated,39200866,50396191,11.05594,76.91404
1810,457,Sholinganallur 19,Coimbatore,Coimbatore,Tamil Nadu,16.38,Residential,Sandy,Partly Irrigated,34942812,37382619,11.04792,76.91012
1811,458,Pudur 18,Cuddalore,Cuddalore,Tamil Nadu,16.54,Forest,Black Cotton,Partly Irrigated,9155024,9660361,11.71861,79.68691
1812,458,Padur 4,Cuddalore,Cuddalore,Tamil Nadu,7.41,Barren,Sandy,Irrigated,21290203,24797111,11.78874,79.68236
1813,459,Nandambakkam 3,Cuddalore,Cuddalore,Tamil Nadu,17.29,Barren,Urban Fill,Non-Irrigated,47107573,53247897,11.75493,79.65961
1814,459,Neelambur 11,Cuddalore,Cuddalore,Tamil Nadu,21.19,Forest,Black Cotton,Irrigated,38464977,46912145,11.69825,79.61687
1815,459,Samayapuram 2,Cuddalore,Cuddalore,Tamil Nadu,4.26,Barren,Sandy,Non-Irrigated,55202201,64838395,11.7924,79.65126
1816,459,Thogamalai 19,Cuddalore,Cuddalore,Tamil Nadu,23.32,Forest,Alluvial,Irrigated,73677878,87887091,11.73821,79.65977
1817,459,Perungalathur 13,Cuddalore,Cuddalore,Tamil Nadu,18.1,Agricultural,Red Soil,Partly Irrigated,43970328,59041792,11.80048,79.7045
1818,459,Manapakkam 15,Cuddalore,Cuddalore,Tamil Nadu,19.1,Industrial,Red Soil,Non-Irrigated,47878901,64093071,11.73361,79.61871
1819,460,Manapakkam 17,Cuddalore,Cuddalore,Tamil Nadu,12.8,Residential,Alluvial,Partly Irrigated,7288768,7704332,11.75338,79.68542
1820,460,Karanai 16,Cuddalore,Cuddalore,Tamil Nadu,18.32,Residential,Saline,Partly Irrigated,11411915,12637294,11.77351,79.65169
1821,461,Kallikudi 1,Cuddalore,Cuddalore,Tamil Nadu,24.18,Industrial,Urban Fill,Partly Irrigated,51593187,57542851,11.71965,79.62989
1822,461,Pudur 16,Cuddalore,Cuddalore,Tamil Nadu,10.42,Industrial,Urban Fill,Non-Irrigated,45853783,50536287,11.77381,79.65011
1823,461,Kelambakkam 19,Cuddalore,Cuddalore,Tamil Nadu,8.51,Industrial,Alluvial,Non-Irrigated,41019980,50201045,11.7472,79.67371
1824,461,Oragadam 11,Cuddalore,Cuddalore,Tamil Nadu,5.86,Coastal,Sandy,Non-Irrigated,48992870,62378642,11.76232,79.69431
1825,462,Nandambakkam 12,Thoothukudi,Thoothukudi,Tamil Nadu,20.92,Forest,Saline,Partly Irrigated,36939007,43574888,8.79564,78.07727
1826,462,Pudur 19,Thoothukudi,Thoothukudi,Tamil Nadu,8.51,Coastal,Red Soil,Non-Irrigated,61779174,70392437,8.81806,78.07684
1827,462,Sriperumbudur 10,Thoothukudi,Thoothukudi,Tamil Nadu,10.47,Coastal,Saline,Non-Irrigated,63315873,80502730,8.79423,78.03441
1828,462,Samayapuram 8,Thoothukudi,Thoothukudi,Tamil Nadu,17.08,Commercial,Urban Fill,Non-Irrigated,41657126,54497457,8.80978,78.08318
1829,462,Siruseri 4,Thoothukudi,Thoothukudi,Tamil Nadu,20.46,Forest,Sandy,Non-Irrigated,41924234,55010340,8.78444,78.03225
1830,462,Kelambakkam 20,Thoothukudi,Thoothukudi,Tamil Nadu,10.93,Coastal,Loamy,Non-Irrigated,27353272,32847314,8.73377,78.03224
1831,463,Siruseri 17,Thoothukudi,Thoothukudi,Tamil Nadu,10.04,Commercial,Saline,Irrigated,14487532,15347666,8.71258,78.04452
1832,463,Perungalathur 3,Thoothukudi,Thoothukudi,Tamil Nadu,13.96,Commercial,Loamy,Irrigated,11087153,11899472,8.81473,77.99896
1833,463,Padur 5,Thoothukudi,Thoothukudi,Tamil Nadu,8.09,Coastal,Loamy,Irrigated,9735573,12481422,8.71924,78.01742
1834,463,Pudur 2,Thoothukudi,Thoothukudi,Tamil Nadu,19.81,Forest,Alluvial,Partly Irrigated,16210346,17041559,8.72082,78.05529
1835,463,Sholinganallur 20,Thoothukudi,Thoothukudi,Tamil Nadu,10.8,Barren,Red Soil,Non-Irrigated,8953443,10633239,8.71962,78.04711
1836,463,Sholinganallur 4,Thoothukudi,Thoothukudi,Tamil Nadu,24.24,Agricultural,Red Soil,Irrigated,10750256,13886827,8.80078,78.02755
