Area_Sqft,Soil_pH,No_of_Owners,District,Land_Type,Flood_Risk,Water_Availability,Soil_Type,Document_Issue,Owner_Objection,Court_Case,Compensation_Status,FMB,A_Register,Document_Verified,Objection,Ownership_Type,Acquisition_Days,Delay_Status,Land_ID,Taluk,Village,Survey_No,Delay_Risk_Band,latitude,longitude
381323.16,6.2,16,Vellore,Coastal,Yes,No,Sandy,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_001805,Vellore,Siruseri 1,63/246,Low,12.935910301408834,79.1294029006797
1358552.09,6.9,6,Cuddalore,Industrial,Yes,Yes,Loamy,Not Available,Yes,No,Objection enquiry,Yes,Yes,No,Yes,Joint,67.0,Delayed,ACQ_SYN_006104,Cuddalore,Oragadam 14,48/188,Medium,11.758708055164885,79.64847674123156
2544930.53,6.8,11,Cuddalore,Residential,No,Yes,Red Soil,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,32.0,No Delay,ACQ_SYN_008567,Cuddalore,Oragadam 8,381/1500,Low,11.75063290959792,79.65626347383217
1909924.09,7.3,14,Cuddalore,Residential,No,No,Alluvial,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,181.0,Delayed,ACQ_SYN_010209,Cuddalore,Ayappan Pattinam 19,364/1427,High,11.712181783576296,79.61605314576323
2595933.45,6.3,7,Salem,Forest,No,Yes,Loamy,Not Available,No,No,Withheld pending court,Yes,Yes,No,No,Joint,432.0,Delayed,ACQ_SYN_006701,Salem,Nandambakkam 14,431/1709,High,11.645083353321706,78.10229782305322
2343920.62,8.1,5,Tiruchirappalli,Residential,No,Yes,Saline,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_016699,Tiruchirappalli,Oragadam 12,7/24,Low,10.839396493797077,78.73662789637434
691248.81,8.5,15,Tiruchirappalli,Coastal,Yes,No,Saline,Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_008739,Tiruchirappalli,Manapakkam 6,352/1374,Low,10.828552982375587,78.73013458868202
1621898.07,6.2,9,Vellore,Barren,No,No,Red Soil,Not Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,Joint,282.0,Delayed,ACQ_SYN_009656,Vellore,Perungalathur 7,203/795,High,12.9314090253488,79.10449285587346
2611895.62,9.1,12,Villupuram,Industrial,No,No,Saline,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_009233,Villupuram,Samayapuram 1,284/1118,Low,11.886100150307623,79.49158093980924
2134570.04,6.3,11,Vellore,Industrial,No,Yes,Sandy,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_016423,Vellore,Ayappan Pattinam 10,67/261,Low,12.951245338302488,79.06941859276166
2355505.44,6.7,18,Tiruchirappalli,Barren,No,Yes,Loamy,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,Joint,80.0,Delayed,ACQ_SYN_016771,Tiruchirappalli,Perungalathur 3,167/652,Medium,10.8193087640308,78.71004028450174
1829172.78,6.8,12,Erode,Industrial,No,Yes,Red Soil,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,Joint,191.0,Delayed,ACQ_SYN_002583,Erode,Pudur 7,143/559,High,11.31642463661756,77.72780640190614
1740690.83,6.5,15,Karur,Coastal,Yes,Yes,Loamy,Not Available,Yes,Yes,Verification pending,No,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_003335,Karur,Sriperumbudur 14,32/140,Low,10.94862829500685,78.16604928445783
944411.6,8.6,16,Krishnagiri,Forest,Yes,Yes,Saline,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,Joint,432.0,Delayed,ACQ_SYN_001138,Krishnagiri,Padur 1,182/704,High,12.47915291376523,78.20235607755934
1669222.81,6.6,14,Karur,Barren,Yes,Yes,Loamy,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,Joint,38.0,No Delay,ACQ_SYN_007919,Karur,Madhavaram 7,26/113,Low,10.961764712870188,78.0467676781507
1094677.52,6.2,10,Cuddalore,Industrial,No,Yes,Sandy,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_008297,Cuddalore,Ayappan Pattinam 5,383/1509,Low,11.804127782200528,79.65694526043004
823081.62,6.6,6,Tiruchirappalli,Residential,No,No,Red Soil,Not Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,Joint,202.0,Delayed,ACQ_SYN_016191,Tiruchirappalli,Sriperumbudur 20,6/23,High,10.77668215301868,78.75790834569632
2034512.73,7.7,19,Cuddalore,Residential,No,Yes,Black Cotton,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,Joint,190.0,Delayed,ACQ_SYN_019995,Cuddalore,Pammalur 13,358/1400,High,11.72948269030677,79.65970382172158
2731108.23,6.9,6,Vellore,Agricultural,Yes,Yes,Red Soil,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_004802,Vellore,Kallikudi 12,290/1145,Low,12.89519933627694,79.17994344892729
1654258.85,6.0,15,Erode,Coastal,Yes,Yes,Loamy,Not Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,393.0,Delayed,ACQ_SYN_012750,Erode,Ayappan Pattinam 10,140/546,High,11.34951512359515,77.6902207494675
966298.63,7.2,12,Vellore,Coastal,Yes,No,Urban Fill,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,36.0,No Delay,ACQ_SYN_012788,Vellore,Padur 1,66/256,Low,12.918036923992052,79.09750528592805
1682213.88,6.6,14,Tiruchirappalli,Forest,No,Yes,Loamy,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_009618,Tiruchirappalli,Neelambur 14,213/838,Low,10.781075695368754,78.66171461368147
2298359.49,6.1,10,Krishnagiri,Commercial,No,No,Sandy,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,Joint,183.0,Delayed,ACQ_SYN_016884,Krishnagiri,Thogamalai 10,152/591,High,12.459165225861126,78.2617809858083
1059606.79,6.6,14,Tiruvallur,Barren,No,No,Red Soil,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_014561,Tiruvallur,Samayapuram 16,79/308,Low,13.099358867070563,79.94828763317193
489508.1,7.0,8,Chengalpattu,Industrial,Yes,Yes,Loamy,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_016926,Chengalpattu,Kallikudi 15,322/1264,Low,12.67346153519361,79.91881222040455
1772448.47,8.2,15,Tiruchirappalli,Coastal,Yes,No,Black Cotton,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,386.0,Delayed,ACQ_SYN_004951,Tiruchirappalli,Karanai 2,163/634,High,10.76930821505813,78.66972571311105
392165.69,8.7,10,Namakkal,Commercial,No,Yes,Black Cotton,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_016334,Namakkal,Oragadam 13,339/1321,Low,11.19885834488811,78.21770805679047
1781546.77,6.4,5,Karur,Industrial,Yes,Yes,Loamy,Available,No,No,To be paid,Yes,Yes,Yes,No,Joint,0.0,No Delay,ACQ_SYN_006531,Karur,Sriperumbudur 2,29/123,Low,10.98928781046792,78.10655480001118
1994677.15,6.5,10,Karur,Commercial,No,No,Loamy,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,167.0,Delayed,ACQ_SYN_005423,Karur,Pudur 19,33/142,High,10.982830884656648,78.0741070247516
989307.55,6.6,9,Karur,Agricultural,No,No,Loamy,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,204.0,Delayed,ACQ_SYN_013542,Karur,Karanai 3,173/669,High,10.981087633429045,78.06071959127262
340188.24,7.6,15,Thoothukudi,Commercial,Yes,Yes,Black Cotton,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,103.0,Delayed,ACQ_SYN_017544,Thoothukudi,Sriperumbudur 7,469/1859,Medium,8.745106300600005,78.07409175247281
1700406.88,8.2,6,Thoothukudi,Barren,No,No,Black Cotton,Not Available,No,No,Verification pending,No,Yes,No,No,Joint,0.0,No Delay,ACQ_SYN_003138,Thoothukudi,Manapakkam 3,233/916,Low,8.797657317690977,78.08201444752095
2210651.51,6.7,5,Erode,Barren,No,Yes,Loamy,Not Available,No,No,Verification completed,Yes,Yes,No,No,Joint,56.0,No Delay,ACQ_SYN_013070,Erode,Kallikudi 11,220/862,Low,11.389761908030334,77.71245431566024
840567.06,8.2,18,Namakkal,Agricultural,No,No,Saline,Not Available,Yes,No,Objection enquiry,Yes,Yes,Yes,Yes,Joint,186.0,Delayed,ACQ_SYN_008839,Namakkal,Siruseri 4,334/1301,High,11.250686512418769,78.19567186868524
2576547.31,6.7,19,Tiruchirappalli,Commercial,Yes,Yes,Sandy,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_009204,Tiruchirappalli,Kelambakkam 4,449/1772,Low,10.817156110584584,78.75643190224682
1057013.52,6.2,12,Salem,Industrial,No,Yes,Loamy,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,Joint,75.0,Delayed,ACQ_SYN_009051,Salem,Sriperumbudur 9,14/59,Medium,11.620889267051355,78.21852170875201
660519.07,7.9,7,Tirunelveli,Agricultural,No,Yes,Black Cotton,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,56.0,No Delay,ACQ_SYN_005055,Tirunelveli,Karanai 4,22/96,Low,8.711023082954627,77.72529743071712
2757582.96,7.1,17,Thoothukudi,Agricultural,No,Yes,Alluvial,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,Joint,220.0,Delayed,ACQ_SYN_019165,Thoothukudi,Manapakkam 16,465/1843,High,8.717989461753577,78.08235800204051
1256135.44,8.8,11,Krishnagiri,Residential,Yes,Yes,Saline,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,Joint,127.0,Delayed,ACQ_SYN_017254,Krishnagiri,Ayappan Pattinam 5,150/581,High,12.527720000168634,78.21996780976508
1954596.36,7.8,14,Madurai,Residential,No,No,Black Cotton,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,123.0,Delayed,ACQ_SYN_010751,Madurai,Sriperumbudur 1,254/1000,High,9.934025655727382,78.15006861862275
967525.39,7.3,6,Krishnagiri,Residential,No,Yes,Urban Fill,Not Available,No,No,To be paid,Yes,Yes,No,No,Joint,0.0,No Delay,ACQ_SYN_015005,Krishnagiri,Kallikudi 13,279/1099,Low,12.5340886302192,78.10820936571406
1259819.64,6.3,17,Namakkal,Barren,No,No,Sandy,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,Joint,538.0,Delayed,ACQ_SYN_006454,Namakkal,Manapakkam 2,333/1300,High,11.194068000534118,78.10915863151139
965905.22,6.5,5,Karur,Commercial,No,No,Loamy,Not Available,No,No,Verification completed,Yes,Yes,No,No,Joint,233.0,Delayed,ACQ_SYN_017103,Karur,Sriperumbudur 6,176/685,High,10.972464735414157,78.04845629438358
1526993.73,8.1,11,Thoothukudi,Industrial,No,Yes,Black Cotton,Not Available,Yes,Yes,Verification pending,Yes,Yes,No,Yes,Joint,96.0,Delayed,ACQ_SYN_002770,Thoothukudi,Pudur 9,464/1840,Medium,8.771953238429681,78.0831199254693
1442955.79,6.7,15,Chengalpattu,Barren,No,No,Red Soil,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_006884,Chengalpattu,Oragadam 16,94/361,Low,12.63545431213415,79.93505404026628
1141315.95,8.0,14,Thanjavur,Agricultural,No,No,Black Cotton,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,23.0,No Delay,ACQ_SYN_012017,Thanjavur,Kelambakkam 12,187/729,Low,10.76343432597494,79.17604849711726
608185.3,6.7,16,Chengalpattu,Commercial,No,Yes,Red Soil,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,Joint,449.0,Delayed,ACQ_SYN_007130,Chengalpattu,Pammalur 13,471/1868,High,12.726098588821069,79.91502462170183
857374.55,6.2,6,Cuddalore,Residential,No,No,Sandy,Not Available,Yes,No,Objection enquiry,Yes,Yes,No,Yes,Joint,67.0,Delayed,ACQ_SYN_013492,Cuddalore,Pudur 4,48/189,Medium,11.688754866939655,79.59769937138579
1374420.54,8.7,19,Tirunelveli,Forest,No,Yes,Saline,Not Available,Yes,No,To be paid,No,Yes,No,Yes,Joint,171.0,Delayed,ACQ_SYN_016666,Tirunelveli,Neelambur 8,36/155,High,8.71206060582819,77.71213080547174
347428.26,6.7,13,Thoothukudi,Coastal,Yes,Yes,Red Soil,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,54.0,No Delay,ACQ_SYN_013783,Thoothukudi,Ayappan Pattinam 8,232/912,Low,8.76949468360046,78.01183594875107
1754649.44,7.0,14,Thoothukudi,Residential,No,No,Alluvial,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,Joint,153.0,Delayed,ACQ_SYN_019185,Thoothukudi,Karanai 1,51/201,High,8.73294460833505,78.03858435205605
2135530.69,8.0,14,Chennai,Barren,No,Yes,Black Cotton,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_013432,Chennai,Padur 18,406/1611,Low,13.077826592553295,80.2399956694543
872891.48,6.3,15,Thoothukudi,Coastal,Yes,Yes,Loamy,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_015810,Thoothukudi,Padur 5,463/1833,Low,8.718814371202805,78.04368414123965
1490338.26,7.2,6,Namakkal,Coastal,Yes,No,Alluvial,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,Joint,164.0,Delayed,ACQ_SYN_019122,Namakkal,Kallikudi 20,331/1296,High,11.207796115158194,78.15803268371319
1848241.18,8.4,8,Cuddalore,Agricultural,Yes,Yes,Saline,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,Joint,116.0,Delayed,ACQ_SYN_006152,Cuddalore,Pammalur 11,440/1741,Medium,11.778317469252968,79.7040139629886
1592304.76,6.7,17,Thanjavur,Forest,No,No,Sandy,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,Joint,142.0,Delayed,ACQ_SYN_008965,Thanjavur,Neelambur 5,420/1668,High,10.832916294905647,79.12754140926597
410689.77,8.2,20,Tiruchirappalli,Coastal,Yes,No,Black Cotton,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_007075,Tiruchirappalli,Samayapuram 5,351/1368,Low,10.754621448921691,78.68765002602868
1987238.76,8.4,10,Karur,Agricultural,No,Yes,Saline,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,Joint,163.0,Delayed,ACQ_SYN_012424,Karur,Manapakkam 8,367/1440,High,10.980259988438911,78.01995005624008
1460270.96,6.2,6,Madurai,Residential,Yes,Yes,Sandy,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,201.0,Delayed,ACQ_SYN_001857,Madurai,Madhavaram 10,185/720,High,9.94774889706337,78.08722753130276
2368993.17,6.4,17,Cuddalore,Commercial,No,Yes,Sandy,Available,Yes,Yes,To be paid,Yes,Yes,Yes,Yes,Joint,325.0,Delayed,ACQ_SYN_019712,Cuddalore,Oragadam 20,45/183,High,11.713304208100892,79.69905472197357
1039685.45,8.7,9,Ranipet,Commercial,No,Yes,Saline,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,Joint,164.0,Delayed,ACQ_SYN_014977,Ranipet,Pudur 15,228/900,High,12.89247794303947,79.40046914593295
897811.41,8.0,5,Krishnagiri,Barren,Yes,Yes,Alluvial,Not Available,Yes,No,Verification completed,No,Yes,No,Yes,Joint,128.0,Delayed,ACQ_SYN_015038,Krishnagiri,Kelambakkam 5,180/696,High,12.529681505255908,78.18028463808177
2281836.02,6.2,13,Thanjavur,Industrial,No,No,Loamy,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,205.0,Delayed,ACQ_SYN_004638,Thanjavur,Neelambur 8,244/953,High,10.787125039101875,79.16094702472535
1650841.33,8.6,11,Tirunelveli,Residential,No,No,Saline,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,35.0,No Delay,ACQ_SYN_008615,Tirunelveli,Thogamalai 16,88/345,Low,8.755641447455757,77.7369779926108
2311986.8,7.1,6,Kancheepuram,Commercial,No,Yes,Red Soil,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,89.0,Delayed,ACQ_SYN_000124,Kancheepuram,Oragadam 10,229/905,Medium,12.849287800677567,79.67274619505298
1524710.46,6.8,14,Tiruvallur,Residential,No,Yes,Red Soil,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,Joint,5.0,No Delay,ACQ_SYN_000273,Tiruvallur,Perungalathur 12,75/291,Low,13.178056225009216,79.84091932032885
2404850.15,7.7,7,Ranipet,Industrial,No,No,Alluvial,Not Available,Yes,Yes,To be paid,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_007952,Ranipet,Oragadam 19,103/389,Low,12.94137115036503,79.34716260173523
2029922.99,5.8,14,Madurai,Barren,No,No,Sandy,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,123.0,Delayed,ACQ_SYN_018204,Madurai,Nandambakkam 11,254/999,High,9.97145598655076,78.0629224936582
1786303.3,5.9,18,Ranipet,Agricultural,No,Yes,Loamy,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,Joint,188.0,Delayed,ACQ_SYN_011376,Ranipet,Ayappan Pattinam 19,99/375,High,12.94368110154348,79.37789674683788
2701040.95,6.6,9,Ranipet,Industrial,No,Yes,Sandy,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,Joint,164.0,Delayed,ACQ_SYN_007765,Ranipet,Kallikudi 7,228/898,High,12.922921521225662,79.30256615169266
1072421.42,6.7,17,Tiruchirappalli,Industrial,Yes,Yes,Red Soil,Not Available,Yes,Yes,Objection enquiry,No,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_008609,Tiruchirappalli,Sholinganallur 10,357/1395,Low,10.841096789013838,78.70969954672802
569317.28,8.2,17,Erode,Residential,Yes,Yes,Black Cotton,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_003884,Erode,Perungalathur 7,223/873,Low,11.368020116826832,77.70280862388857
2677167.57,6.2,7,Karur,Commercial,Yes,Yes,Sandy,Available,Yes,No,To be paid,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_019774,Karur,Nandambakkam 7,365/1437,Low,10.94877348706146,78.0447259261504
2126796.37,6.2,6,Erode,Agricultural,No,No,Sandy,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,101.0,Delayed,ACQ_SYN_017324,Erode,Nandambakkam 2,138/535,Medium,11.382587586449889,77.69807103933425
769490.53,8.5,16,Tirunelveli,Commercial,No,No,Saline,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,176.0,Delayed,ACQ_SYN_018205,Tirunelveli,Samayapuram 13,85/328,High,8.757451039420074,77.71734750905894
2205238.35,6.2,6,Erode,Agricultural,No,No,Sandy,Not Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,101.0,Delayed,ACQ_SYN_007293,Erode,Nandambakkam 2,138/535,Medium,11.386373811811715,77.70774753822867
1011485.42,6.4,16,Salem,Forest,No,Yes,Loamy,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,Joint,46.0,No Delay,ACQ_SYN_008253,Salem,Madhavaram 12,19/79,Low,11.627198243039452,78.10048832761078
1754673.38,6.2,20,Erode,Barren,Yes,Yes,Sandy,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,231.0,Delayed,ACQ_SYN_012011,Erode,Oragadam 11,71/277,High,11.291857717919088,77.70128928556018
2117423.36,7.5,12,Vellore,Industrial,Yes,Yes,Black Cotton,Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,Joint,348.0,Delayed,ACQ_SYN_010104,Vellore,Karanai 13,206/810,High,12.885908920438194,79.1437530974904
1148179.3,6.5,15,Thanjavur,Agricultural,No,No,Loamy,Not Available,Yes,No,Verification pending,Yes,Yes,No,Yes,Joint,79.0,Delayed,ACQ_SYN_018285,Thanjavur,Sholinganallur 19,345/1348,Medium,10.758736796766886,79.08768013130387
853172.18,7.1,17,Thoothukudi,Coastal,Yes,Yes,Alluvial,Not Available,Yes,No,Verification pending,No,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_011006,Thoothukudi,Kallikudi 12,56/217,Low,8.75875132202851,78.04978951483187
2183115.45,8.4,14,Tiruvallur,Barren,No,Yes,Saline,Not Available,Yes,No,To be paid,Yes,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_014978,Tiruvallur,Siruseri 2,79/309,Low,13.165340353417028,79.87587568692476
1665377.79,7.4,8,Tirunelveli,Agricultural,Yes,Yes,Urban Fill,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_010301,Tirunelveli,Ayappan Pattinam 14,23/97,Low,8.683093544782924,77.7169118872662
527400.93,5.8,18,Coimbatore,Agricultural,No,No,Sandy,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,128.0,Delayed,ACQ_SYN_015710,Coimbatore,Thogamalai 14,129/502,High,10.97311323252511,77.01869417186425
1579330.23,7.3,11,Ranipet,Industrial,Yes,Yes,Urban Fill,Not Available,Yes,Yes,Verification completed,Yes,Yes,No,Yes,Joint,237.0,Delayed,ACQ_SYN_000932,Ranipet,Neelambur 4,344/1343,High,12.927360323137489,79.36725664495181
1937356.68,7.8,10,Coimbatore,Agricultural,Yes,Yes,Black Cotton,Not Available,Yes,Yes,Verification completed,No,Yes,No,Yes,Joint,22.0,No Delay,ACQ_SYN_017203,Coimbatore,Padur 15,372/1463,Low,11.06782993110868,76.89597926171899
1520232.27,7.2,8,Karur,Forest,No,Yes,Red Soil,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,Joint,0.0,No Delay,ACQ_SYN_003898,Karur,Karanai 12,8/35,Low,10.94975243747886,78.11184461582154
866612.31,6.3,12,Coimbatore,Agricultural,Yes,Yes,Loamy,Not Available,Yes,No,Withheld pending court,Yes,Yes,No,Yes,Joint,60.0,No Delay,ACQ_SYN_005523,Coimbatore,Samayapuram 16,368/1442,Low,11.02149703927418,76.9476321446441
2272357.19,8.3,11,Karur,Coastal,Yes,Yes,Saline,Not Available,Yes,Yes,Withheld pending court,Yes,Yes,No,Yes,Joint,237.0,Delayed,ACQ_SYN_001764,Karur,Karanai 7,293/1155,High,11.016948835214231,78.0374426934701
2056992.0,7.7,14,Madurai,Residential,No,No,Black Cotton,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,123.0,Delayed,ACQ_SYN_005270,Madurai,Sriperumbudur 1,254/1000,High,9.932528106484355,78.16224235456593
1871779.52,7.0,10,Madurai,Coastal,Yes,Yes,Red Soil,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,223.0,Delayed,ACQ_SYN_000712,Madurai,Ayappan Pattinam 18,255/1003,High,9.971625462587902,78.17438566109801
1933369.16,7.4,16,Tirunelveli,Residential,No,No,Urban Fill,Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,176.0,Delayed,ACQ_SYN_003049,Tirunelveli,Padur 11,85/326,High,8.759941193143955,77.80839348851106
935969.22,7.4,18,Tiruvallur,Coastal,Yes,No,Alluvial,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_016550,Tiruvallur,Samayapuram 11,133/513,Low,13.15842934969248,79.8399846523532
2535052.06,6.3,12,Salem,Commercial,No,No,Sandy,Available,Yes,Yes,Verification completed,Yes,Yes,Yes,Yes,Joint,2.0,No Delay,ACQ_SYN_010235,Salem,Oragadam 9,395/1561,Low,11.641380345618671,78.15369571674437
1692657.48,5.8,11,Tirunelveli,Commercial,No,Yes,Sandy,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,35.0,No Delay,ACQ_SYN_000661,Tirunelveli,Siruseri 8,88/340,Low,8.707269321275602,77.66003749465557
428490.79,8.3,10,Coimbatore,Industrial,Yes,Yes,Black Cotton,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,No,Yes,Joint,374.0,Delayed,ACQ_SYN_006446,Coimbatore,Pammalur 12,371/1459,High,10.98383227358864,76.96142490168863
847084.68,8.3,9,Thoothukudi,Commercial,No,Yes,Saline,Not Available,Yes,Yes,To be paid,No,Yes,No,Yes,Joint,499.0,Delayed,ACQ_SYN_005048,Thoothukudi,Manapakkam 9,305/1202,High,8.73666279809177,77.97690333828325
2340137.44,9.0,6,Erode,Commercial,No,Yes,Saline,Not Available,Yes,Yes,Objection enquiry,Yes,Yes,Yes,Yes,Joint,555.0,Delayed,ACQ_SYN_007637,Erode,Sholinganallur 2,72/279,High,11.363225090369276,77.69458451048456
2460407.16,8.9,15,Chennai,Industrial,Yes,Yes,Saline,Available,Yes,No,Verification pending,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_016341,Chennai,Nandambakkam 15,405/1604,Low,13.054473610895824,80.22104670875785
453288.92,6.2,20,Coimbatore,Commercial,No,Yes,Sandy,Available,Yes,No,Withheld pending court,Yes,Yes,Yes,Yes,Joint,86.0,Delayed,ACQ_SYN_008159,Coimbatore,Manapakkam 6,453/1789,Medium,11.064509612463478,76.98438236686746
747841.98,7.1,17,Erode,Industrial,No,Yes,Urban Fill,Available,Yes,Yes,Verification pending,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_010837,Erode,Kallikudi 18,223/876,Low,11.382723496182043,77.70145416276287
1648127.61,7.5,19,Tiruchirappalli,Residential,No,Yes,Urban Fill,Available,Yes,Yes,Withheld pending court,Yes,Yes,Yes,Yes,Joint,0.0,No Delay,ACQ_SYN_010130,Tiruchirappalli,Neelambur 10,449/1770,Low,10.75058100056521,78.72056488363701
1326794.91,6.9,6,Kancheepuram,Forest,No,Yes,Urban Fill,Not Available,Yes,No,Verification completed,Yes,Yes,Yes,Yes,Joint,89.0,Delayed,ACQ_SYN_011721,Kancheepuram,Madhavaram 7,229/903,Medium,12.844555027451698,79.70658183987197
1469860.26,6.3,19,Salem,Industrial,No,Yes,Sandy,Not Available,Yes,No,Verification completed,Yes,Yes,No,Yes,Joint,151.0,Delayed,ACQ_SYN_006510,Salem,Thogamalai 2,18/72,High,11.608151372779718,78.13033669988879
2471150.23,7.5,5,Kancheepuram,Coastal,Yes,No,Alluvial,Not Available,No,No,Verification completed,Yes,Yes,No,No,Joint,70.0,Delayed,ACQ_SYN_002509,Kancheepuram,Madhavaram 15,200/782,Medium,12.880761059074226,79.75529476519709
